id,family_id,parent_id,name,bookkeeping,level,status,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids
lowg1239,indo1319,midd1345,Low German,FALSE,family,safe,,,,,,1,11,20,
lowl1244,toto1251,lowl1271,Sierra Totonacan,FALSE,family,safe,,,,,,0,2,1,
lowl1258,aust1307,bali1278,Lowland Bali,FALSE,dialect,safe,,,,,,0,0,0,
lowl1259,nucl1709,okkk1242,Lowland Ok,FALSE,family,safe,,,,,,0,5,5,
lowl1260,tequ1244,tequ1244,Lowland Oaxaca Chontal,FALSE,language,severely endangered,15.9497,-95.6876,clo,,,0,0,0,MX
lowl1263,mixe1284,lowl1269,Lowland Mixe,FALSE,family,safe,,,,,,0,3,2,
lowl1264,utoa1244,huar1255,Lowland Huarijío,FALSE,dialect,safe,,,,,,0,0,0,
lowl1265,utoa1244,tara1321,Lowland Tarahumara,FALSE,language,vulnerable,27.4623,-107.854,tac,,,0,0,0,MX
lowl1267,afro1255,east2699,Lowland East Cushitic,FALSE,family,safe,,,,,,18,26,46,
lowl1268,mixe1284,oaxa1241,Lowland-Midland-South Highland Mixe,FALSE,family,safe,,,,,,3,6,11,
lowl1269,mixe1284,lowl1268,Lowland-Midland Mixe,FALSE,family,safe,,,,,,2,5,11,
lowl1270,aust1307,keny1280,Lowland Kenyah,FALSE,family,safe,,,,,,3,5,21,
lowl1271,toto1251,cent1397,Lowland-Sierra Totonacan,FALSE,family,safe,,,,,,1,3,1,
lowp1238,indo1319,piem1238,Low Piemontese,FALSE,dialect,safe,,,,,,0,0,0,
lowu1240,nilo1247,otuh1238,Lowudo,FALSE,dialect,safe,,,,,,0,0,0,
lowu1241,aust1307,gula1271,Lowu-Lowu,FALSE,dialect,safe,,,,,,0,0,0,
loxi1235,otom1299,miah1236,Loxicha Zapotec,FALSE,language,vulnerable,15.8442,-96.6997,ztp,,,0,0,2,MX
loya1239,aust1307,ocea1241,Loyalty Islands,FALSE,family,safe,,,,,,0,3,2,
lozi1239,atla1278,seso1234,Lozi,FALSE,language,safe,-17.7052,24.7398,loz,,,0,0,0,BW NA ZM ZW
lozo1238,atla1278,yoco1235,Lozoua,FALSE,dialect,safe,,,,,,0,0,0,
lsfi1234,sign1238,deaf1237,LSFic,FALSE,family,safe,,,,,,14,55,10,
luaa1235,book1242,book1242,Lua',TRUE,language,safe,19.1198,101.217,prb,,,0,0,0,LA TH
luac1241,nilo1247,nort2815,Luac,FALSE,dialect,safe,,,,,,0,0,0,
luac1242,nilo1247,sout2832,Luac (Southwestern Dinka),FALSE,dialect,safe,,,,,,0,0,0,
lual1238,atla1278,cong1236,Lualaba Kingwana,FALSE,dialect,safe,,,,,,0,0,0,
luan1256,aust1305,khmu1256,Luang Prabang (Laos),FALSE,dialect,safe,,,,,,0,0,0,
luan1257,taik1256,laoo1244,Luang Prabang,FALSE,dialect,safe,,,,,,0,0,0,
luan1258,atla1278,sout2778,Luangkori,FALSE,dialect,safe,,,,,,0,0,0,
luan1259,atla1278,lala1264,Luano,FALSE,dialect,safe,,,,,,0,0,0,
luan1260,aust1307,onto1237,Nuclear Luangiua,FALSE,dialect,safe,,,,,,0,0,0,
luan1261,aust1307,east2732,Luangic-Kisaric,FALSE,family,safe,,,,,,2,4,6,
luan1262,aust1307,luan1261,Luangic,FALSE,family,safe,,,,,,0,2,6,
luan1263,aust1307,luan1262,Luang,FALSE,language,vulnerable,-8.18378,127.944,lex,,,0,0,6,ID
luan1264,aust1307,nucl1536,Luang island,FALSE,dialect,safe,,,,,,0,0,0,
luba1249,atla1278,bang1371,Luba-Lulua,FALSE,language,safe,-5.72717,22.4422,lua,,,0,0,2,AO CD
luba1250,atla1278,kaon1242,Luba-Katanga,FALSE,language,safe,-8.2816,25.8918,lub,,,0,0,0,CD
luba1251,aust1307,taga1270,Lubang,FALSE,dialect,safe,,,,,,0,0,0,
luba1252,aust1307,cent2100,Luba,FALSE,dialect,safe,,,,,,0,0,0,
luba1253,atla1278,cent2260,Luban,FALSE,family,safe,,,,,,5,12,17,
luba1254,atla1278,luba1253,Luba-Kaonde,FALSE,family,safe,,,,,,3,7,8,
luba1255,atla1278,luba1254,Lubaic,FALSE,family,safe,,,,,,1,4,8,
lubi1238,atla1278,lubi1239,Lubila,FALSE,language,safe,5.46011,8.29204,kcc,,,0,0,0,NG
lubi1239,atla1278,loko1252,Lubila-Lokaa,FALSE,family,safe,,,,,,0,2,0,
lubu1241,aust1307,mina1280,Lubu,FALSE,language,safe,0.63989,99.74549,lcf,,,0,0,0,ID
lubu1242,aust1307,kara1486,Luburua,FALSE,dialect,safe,,,,,,0,0,0,
lubu1243,aust1307,cent2282,Lubuagan Kalinga,FALSE,language,safe,17.3879,121.0365,knb,,,0,0,5,PH
lubu1244,aust1307,lubu1243,Lubuagan,FALSE,dialect,safe,,,,,,0,0,0,
luce1238,indo1319,swis1247,Lucerne,FALSE,dialect,safe,,,,,,0,0,0,
luch1239,atla1278,ngan1306,Luchazi,FALSE,language,safe,-14.0648,22.2437,lch,,,0,0,0,AO NA ZM
luci1234,indo1319,less1242,Lucia-Miguel Creole French,FALSE,family,safe,,,,,,0,2,2,
lucu1238,atla1278,lucu1239,Lucumi,FALSE,language,extinct,22.9514,-82.441,luq,,,0,0,0,CU
lucu1239,atla1278,nucl1747,Lucumi-Yoruba,FALSE,family,safe,,,,,,0,2,20,
ludi1246,ural1272,east2796,Ludian,FALSE,language,critically endangered,61.853,33.7346,lud,,,0,0,0,RU
ludi1247,atla1278,gand1255,Ludiopa,FALSE,dialect,safe,,,,,,0,0,0,
luey1235,taik1256,sout2743,Lue-Yong,FALSE,family,safe,,,,,,0,2,0,
lufu1237,atla1278,bete1266,Lufu,FALSE,language,definitely endangered,7.25555,10.9499,ldq,,,0,0,0,NG
luga1238,aust1307,long1406,Lugat,FALSE,dialect,safe,,,,,,0,0,0,
lugb1240,cent2225,cent2043,Lugbara,FALSE,language,safe,3.02245,30.8642,lgg,,,0,0,9,CD UG
lugg1238,afro1255,musg1254,Luggoy,FALSE,dialect,safe,,,,,,0,0,0,
lugi1238,atla1278,masa1299,Lugisu,FALSE,dialect,safe,,,,,,0,0,0,
lugu1238,atla1278,east2756,Luguru,FALSE,language,safe,-6.86828,37.5557,ruf,,,0,0,0,TZ
luht1237,aust1307,tsou1248,Luhtu,FALSE,dialect,safe,,,,,,0,0,0,
luhu1242,sino1245,nort2722,Luhua,FALSE,dialect,safe,,,,,,0,0,0,
luhu1243,aust1307,west2853,Luhu-Piru,FALSE,language,extinct,-3.13187,127.966,lcq,,,0,0,3,ID
luia1234,book1242,book1242,Lui,TRUE,language,extinct,21.3635,99.6619,lba,,,0,0,0,MM
luim1238,atla1278,mbwe1239,Luimbi,FALSE,language,safe,-11.2221,17.5385,lum,,,0,0,0,AO
luis1253,utoa1244,cupa1239,Luiseno,FALSE,language,extinct,33.3184,-116.939,lui,,,0,0,2,US
luis1254,utoa1244,luis1253,Luiseño,FALSE,dialect,safe,,,,,,0,0,0,
luka1238,mand1469,band1352,Lukasa,FALSE,dialect,safe,,,,,,0,0,0,
luko1238,atla1278,nkoy1244,Lukolwe,FALSE,dialect,safe,,,,,,0,0,0,
lukp1238,atla1278,kabi1265,Lukpa,FALSE,language,safe,9.51949,1.66954,dop,,,0,0,0,BJ TG
luku1238,sino1245,west2420,Lukumel,FALSE,dialect,safe,,,,,,0,0,0,
lule1238,,,Lule,FALSE,language,extinct,-25.221839,-61.887818,,,,0,0,0,AR
lule1254,ural1272,cent2240,Lule Saami,FALSE,language,definitely endangered,67.2759,17.8057,smj,,,0,0,0,NO SE
lule1255,atla1278,tson1249,Luleke,FALSE,dialect,safe,,,,,,0,0,0,
luli1238,indo1319,doma1258,Luli,FALSE,dialect,safe,,,,,,0,0,0,
lull1238,nilo1247,anua1242,Lul,FALSE,dialect,safe,,,,,,0,0,0,
luma1237,aust1307,kaye1241,Lumaete,FALSE,dialect,safe,,,,,,0,0,0,
lumb1237,unat1236,unat1236,Lumbee,FALSE,language,extinct,35.6171,-78.4531,lmz,,,0,0,0,US
lumb1248,atla1278,ilaa1246,Lumbu (Ila),FALSE,dialect,safe,,,,,,0,0,0,
lumb1249,atla1278,lumb1252,Lumbu,FALSE,language,safe,-3.37917,11.124,lup,,,0,0,0,CG GA
lumb1250,book1242,book1242,Lumba-Yakkha,TRUE,language,vulnerable,27.232,87.3146,luu,,,0,0,0,NP
lumb1251,atla1278,west2874,Lumbuic,FALSE,family,safe,,,,,,6,8,0,
lumb1252,atla1278,lumb1251,Lumbu-Bwisi,FALSE,family,safe,,,,,,0,2,0,
lumm1243,sali1255,stra1244,Lummi,FALSE,dialect,safe,,,,,,0,0,0,
lumu1239,narr1279,lumu1240,Lumun,FALSE,language,vulnerable,10.8308,30.253,lmd,,,0,0,0,SD
lumu1240,narr1279,narr1279,Lumun-Torona,FALSE,family,safe,,,,,,0,2,0,
luna1243,sino1245,nucl1307,Lunanakha,FALSE,language,safe,28.1288,90.1257,luk,,,0,0,0,BT
luna1244,atla1278,mbag1239,Luna,FALSE,language,safe,-5.08693,23.5426,luj,,,0,0,0,CD
luna1245,aust1307,umal1239,Lunan,FALSE,dialect,safe,,,,,,0,0,0,
lunb1237,aust1307,lund1271,Lun Bawang,FALSE,dialect,safe,,,,,,0,0,0,
lund1264,atla1278,mand1419,Lund,FALSE,dialect,safe,,,,,,0,0,0,
lund1265,atla1278,ilaa1246,Lundwe,FALSE,dialect,safe,,,,,,0,0,0,
lund1266,atla1278,lund1275,Lunda,FALSE,language,safe,-11.1793,23.8662,lun,,,0,0,7,AO CD ZM
lund1267,atla1278,lund1266,Lunda Kalunda,FALSE,dialect,safe,,,,,,0,0,0,
lund1268,atla1278,lund1266,Lunda Ndembu,FALSE,dialect,safe,,,,,,0,0,0,
lund1269,atla1278,lund1266,Lunda Kambove,FALSE,dialect,safe,,,,,,0,0,0,
lund1271,aust1307,kela1257,Lundayeh,FALSE,language,safe,4.25064,115.5,lnd,,,0,0,11,BN ID MY
lund1272,aust1307,lund1271,Lun Daye,FALSE,dialect,safe,,,,,,0,0,0,
lund1273,aust1307,lund1271,Lun Dayah,FALSE,dialect,safe,,,,,,0,0,0,
lund1274,atla1278,bant1295,Lundu-Balong (A.10),FALSE,family,safe,,,,,,4,7,20,
lund1275,atla1278,ruun1239,Lunda-Ruund-Kete,FALSE,family,safe,,,,,,1,3,7,
lung1247,sino1245,tase1235,Lungri,FALSE,dialect,safe,,,,,,0,0,0,
lung1248,sino1245,tase1235,Lungchang,FALSE,dialect,safe,,,,,,0,0,0,
lung1249,aust1307,ghan1246,Lungga,FALSE,language,safe,-8.17469,156.573,lga,,,0,0,0,SB
lung1252,afro1255,guru1271,Lungu,FALSE,dialect,safe,,,,,,0,0,0,
luni1238,indo1319,emil1241,Lunigiano,FALSE,dialect,safe,,,,,,0,0,0,
lunt1238,atla1278,sala1268,Luntu,FALSE,dialect,safe,,,,,,0,0,0,
lunu1238,nucl1709,dano1240,Lunube Mado,FALSE,dialect,safe,,,,,,0,0,0,
luob1235,nilo1247,west2493,Luo-Burun,FALSE,family,safe,,,,,,6,15,19,
luob1236,sino1245,nort2724,Luobenzhuo Bai,FALSE,dialect,safe,,,,,,0,0,0,
luob1237,sino1245,hani1248,Luobi,FALSE,dialect,safe,,,,,,0,0,0,
luoc1235,atla1278,njer1241,Luo (Cameroon),FALSE,language,critically endangered,5.9072,9.91259,luw,,,0,0,0,CM
luof1238,hmon1336,shee1238,Luofu,FALSE,dialect,safe,,,,,,0,0,0,
luok1236,nilo1247,adho1242,Luo (Kenya and Tanzania),FALSE,language,safe,-0.93296,34.4896,luo,,,0,0,0,KE TZ
luom1234,sino1245,hani1248,Luomian,FALSE,dialect,safe,,,,,,0,0,0,
luop1235,hmon1336,grea1295,Luopohe Hmong,FALSE,language,safe,26.8183,107.158,hml,,,0,0,0,CN
luos1238,sino1245,xian1251,Luoshao,FALSE,dialect,safe,,,,,,0,0,3,
luqu1238,sino1245,wudi1238,Luquan Naso,FALSE,dialect,safe,,,,,,0,0,0,
lura1237,aust1307,aput1237,Lurang,FALSE,dialect,safe,,,,,,0,0,0,
lure1234,sino1245,unun9951,Luren,FALSE,language,safe,27.285,105.664,,,,0,0,0,CN
luri1252,indo1319,luri1257,Luric,FALSE,family,safe,,,,,,0,3,16,
luri1256,afro1255,nyam1284,Luri,FALSE,language,critically endangered,10.059,9.59745,ldd,,,0,0,0,NG
luri1257,indo1319,mode1259,Luric-Dezfulic,FALSE,family,safe,,,,,,1,4,16,
luse1250,indo1319,cimb1238,Lusernese Cimbrian,FALSE,dialect,safe,,,,,,0,0,0,
luse1251,atla1278,lega1250,Lusenge,FALSE,dialect,safe,,,,,,0,0,0,
luse1252,atla1278,ngir1248,Lusengo,FALSE,language,safe,0.16988,18.3991,lse,,,0,0,14,CD
luse1253,atla1278,luse1252,Lusengo Poto,FALSE,dialect,safe,,,,,,0,0,0,
lush1248,sino1245,lisu1250,Lu Shi Lisu,FALSE,dialect,safe,,,,,,0,0,0,
lush1249,sino1245,mizo1244,Mizo,FALSE,language,vulnerable,22.6138,92.6247,lus,,,0,0,6,BD IN MM
lush1250,atla1278,nkoy1244,Lushangi,FALSE,dialect,safe,,,,,,0,0,0,
lush1251,sali1255,cent2129,Lushootseed-Puget,FALSE,family,safe,,,,,,0,2,8,
lush1252,sali1255,lush1251,Northern Lushootseed,FALSE,language,critically endangered,48.42,-122.529,lut,,,0,0,2,US
lush1256,afro1255,zeem1242,Lushi,FALSE,dialect,safe,,,,,,0,0,0,
lusi1235,indo1319,indo1319,Lusitanian,FALSE,language,extinct,,,xls,,,0,0,0,ES
lusi1240,aust1307,kali1298,Lusi,FALSE,language,safe,-5.55033,149.148,khl,,,0,0,1,PG
luso1234,indo1319,macr1272,Luso-Asian Creole,FALSE,family,safe,,,,,,0,3,2,
luss1238,atla1278,mfum1238,Lus,FALSE,dialect,safe,,,,,,0,0,0,
luta1238,aust1307,bala1311,Lutangan,FALSE,dialect,safe,,,,,,0,0,0,
luth1234,pama1250,mpal1237,Luthigh,FALSE,dialect,safe,,,,,,0,0,0,
luti1241,sino1245,naxi1245,Lutien,FALSE,dialect,safe,,,,,,0,0,0,
luti1242,atla1278,dogo1295,Lutise,FALSE,dialect,safe,,,,,,0,0,0,
luto1241,cent2225,ndug1243,Lutos,FALSE,language,safe,8.52074,19.0071,ndy,,,0,0,4,CF TD
luts1234,turk1311,sout3266,Lutsk Karaim,FALSE,dialect,safe,,,,,,0,0,0,
luts1235,ural1272,leiv1234,Lutsi,FALSE,dialect,safe,,,,,,0,0,0,
luun1238,atla1278,bemb1257,Luunda,FALSE,dialect,safe,,,,,,0,0,0,
luuu1242,taik1256,luey1235,Lü,FALSE,language,safe,21.0321,101.282,khb,,,0,0,0,CN LA MM TH VN
luuu1243,cent2225,lugb1240,Lu (Uganda),FALSE,dialect,safe,,,,,,0,0,0,
luva1239,atla1278,chok1247,Luvale,FALSE,language,safe,-13.5382,22.2924,lue,,,0,0,0,AO ZM
luvi1234,indo1319,anat1257,Luvic,FALSE,family,safe,,,,,,2,5,0,
luvi1235,indo1319,luvi1234,Luvian,FALSE,family,safe,,,,,,0,2,0,
luvu1238,atla1278,gand1255,Luvuma,FALSE,dialect,safe,,,,,,0,0,0,
luwa1238,indo1319,sind1279,Luwati,FALSE,language,vulnerable,23.6322,58.4916,luv,,,0,0,0,OM
luwa1242,afro1255,huba1236,Luwa,FALSE,dialect,safe,,,,,,0,0,0,
luwo1239,nilo1247,nort2814,Luwo,FALSE,language,safe,7.35089,28.1378,lwo,,,0,0,0,SD
luwu1237,aust1307,bugi1244,Luwu,FALSE,dialect,safe,,,,,,0,0,0,
luxe1241,indo1319,midd1319,Luxembourgish,FALSE,language,vulnerable,49.6839,6.14931,ltz,,,0,0,1,BE DE FR LU
luxi1238,sino1245,acha1252,Luxi Achang,FALSE,language,safe,,,,,,0,0,0,CN
luxi1239,sino1245,chen1268,Luxi,FALSE,dialect,safe,,,,,,0,0,0,
luya1241,atla1278,east2747,Luyi,FALSE,language,safe,-15.01,22.67,lyn,,,0,0,5,AO NA ZM
luya1242,piaw1238,pina1252,Luya-Ginam-Mamusi,FALSE,dialect,safe,,,,,,0,0,0,
luyi1234,atla1278,grea1291,Luyia,FALSE,family,safe,,,,,,5,15,10,
lwal1238,atla1278,mbag1239,Lwalu,FALSE,language,safe,-7.16388,22.1097,lwa,,,0,0,0,AO CD
lwel1234,atla1278,yanz1243,Lwel,FALSE,language,safe,-4.38475,20.6314,,,,0,0,0,CD
lyam1234,ural1272,fore1274,Lyamin Nenets,FALSE,dialect,safe,,,,,,0,0,0,
lyci1241,indo1319,lyci1242,Lycian,FALSE,language,extinct,36.517,29.764,xlc,,,0,0,0,TR
lyci1242,indo1319,luvi1234,Lycian-Milyan,FALSE,family,safe,,,,,,0,2,0,
lyco1237,afro1255,uppe1445,Lycopolitan,FALSE,dialect,safe,,,,,,0,0,0,
lydi1241,indo1319,unun9888,Lydian,FALSE,language,extinct,40.287,28.599,xld,,,0,0,0,TR
lyel1241,atla1278,nort2782,Lyélé,FALSE,language,safe,12.4305,-2.59229,lee,,,0,0,4,BF
lyha1238,aust1305,hung1275,Ly Ha,FALSE,dialect,safe,,,,,,0,0,0,
lyng1240,aust1305,khas1274,Lyngngamic,FALSE,family,safe,,,,,,0,2,0,
lyng1241,aust1305,lyng1240,Lyngngam,FALSE,language,safe,25.35,91.05,lyg,,,0,0,0,IN
lyon1239,sign1238,deaf1237,Lyons Sign Language,FALSE,language,safe,48.5642,2.36811,lsg,,,0,0,0,FR
lyon1243,indo1319,fran1260,Lyonnais,FALSE,dialect,safe,,,,,,0,0,0,
lyoo1238,taik1256,makc1235,Lyo,FALSE,dialect,safe,,,,,,0,0,0,
lyyy1238,aust1305,khmu1256,Lyy,FALSE,dialect,safe,,,,,,0,0,0,
maaa1253,aust1305,koho1243,Maa,FALSE,language,safe,11.5205,107.339,cma,,,0,0,0,VN
maaa1254,mail1249,bina1275,Ma,FALSE,dialect,safe,,,,,,0,0,0,
maag1237,aust1307,reja1241,Ma'aging,FALSE,dialect,safe,,,,,,0,0,0,
maak1236,afro1255,unun9876,Maaka,FALSE,language,vulnerable,11.5007,11.9035,mew,,,0,0,0,NG
maan1238,aust1307,maan1240,Ma'anyan,FALSE,language,vulnerable,-2.1239,115.092,mhy,,,0,0,3,ID
maan1239,sino1245,mond1268,Maang,FALSE,language,definitely endangered,23.555104,105.70091,,,,0,0,0,CN
maan1240,aust1307,sout2919,Maanyan-Paku,FALSE,family,safe,,,,,,0,2,3,
maas1239,atla1278,fula1264,Maasina Fulfulde,FALSE,language,safe,11.1324,-3.64763,ffm,,,0,0,2,BF CI GH ML MR NE
maay1238,afro1255,east2653,Maay,FALSE,language,safe,3.22288,43.6182,ymm,,,0,0,1,ET KE SO
maba1270,atla1278,libi1242,Mabaale,FALSE,language,safe,2.11942,20.8759,mmz,,,0,0,5,CD
maba1271,atla1278,nucl1418,Mabahn,FALSE,dialect,safe,,,,,,0,0,0,
maba1272,nilo1247,luob1235,Mabaan-Jumjum,FALSE,family,safe,,,,,,0,2,0,
maba1273,nilo1247,maba1272,Mabaan,FALSE,language,severely endangered,9.81455,33.5404,mfz,,,0,0,0,SD
maba1274,,,Maban,FALSE,family,safe,,,,,,5,10,25,
maba1275,maba1274,maba1274,Mabang,FALSE,family,safe,,,,,,4,9,25,
maba1276,maba1274,maba1275,Maba-Masalit,FALSE,family,safe,,,,,,2,7,22,
maba1277,maba1274,nucl1441,Maba (Chad),FALSE,language,safe,12.89147,20.8889,mde,,,0,0,11,TD
maba1278,aust1307,cent2270,Maba (Indonesia),FALSE,language,safe,0.59011,128.418,mqa,,,0,0,0,ID
maba1279,aust1307,nort3231,Mabaka Valley Kalinga,FALSE,language,safe,17.6683,121.073,kkg,,,0,0,0,PH
mabe1235,pano1259,unun9984,Mabenaro,FALSE,language,extinct,-11.543809,-68.277741,,,,0,0,0,PE
mabi1238,atla1278,kwas1243,Mabi,FALSE,dialect,safe,,,,,,0,0,0,
mabi1242,afro1255,dang1275,Mabire,FALSE,language,critically endangered,11.698,18.6282,muj,,,0,0,0,TD
mabl1237,aust1307,kalu1247,Mablei,FALSE,dialect,safe,,,,,,0,0,0,
mabo1238,atla1278,dzan1238,Maboko,FALSE,dialect,safe,,,,,,0,0,0,
mabu1247,nucl1709,croi1234,Mabuso,FALSE,family,safe,,,,,,10,29,7,
maca1259,guah1252,guah1252,Macaguán,FALSE,language,definitely endangered,6.34582,-71.2671,mbn,,,0,0,0,CO
maca1260,mata1289,mata1290,Maca,FALSE,language,definitely endangered,-25.0119,-57.3694,mca,,,0,0,0,PY
maca1261,tuca1253,sion1248,Macaguaje,FALSE,language,extinct,0.49999,-75.8333,mcl,,,0,0,0,CO
maca1262,indo1319,luso1234,Macanese,FALSE,language,critically endangered,22.4181,114.12,mzs,,,0,0,0,CN
maca1263,indo1319,timo1258,Macaísta,FALSE,dialect,safe,,,,,,0,0,0,
maca1264,pidg1258,port1294,Macao Pidgin Portuguese,FALSE,language,safe,,,,,,0,0,0,CN
mace1250,indo1319,mace1252,Macedonian,FALSE,language,safe,41.5957,21.7932,mkd,,,0,0,3,AL BG GR MK RS
mace1251,indo1319,nort2600,Macedonian Greek,FALSE,dialect,safe,,,,,,0,0,0,
mace1252,indo1319,east2269,Macedo-Bulgarian,FALSE,family,safe,,,,,,0,2,5,
mach1262,indo1319,vlax1238,Machvano,FALSE,dialect,safe,,,,,,0,0,0,
mach1263,indo1319,sind1272,Macharia,FALSE,dialect,safe,,,,,,0,0,0,
mach1265,atla1278,unun9916,Machinga,FALSE,language,safe,-9.37101,39.4268,mvw,,,0,0,0,TZ
mach1266,atla1278,west2852,Machame,FALSE,language,safe,-3.29385,37.0703,jmc,,,0,0,5,TZ
mach1267,araw1281,mats1245,Machiguenga,FALSE,language,definitely endangered,-12.1291,-72.5017,mcb,,,0,0,0,PE
mach1268,araw1281,puru1265,Machinere,FALSE,language,definitely endangered,-10.4804,-69.7683,mpd,,,0,0,0,BO BR
mach1269,atla1278,west2834,Machili,FALSE,family,safe,,,,,,0,2,0,
macl1238,indo1319,gadd1242,Macleod Ganj,FALSE,dialect,safe,,,,,,0,0,0,
macl1239,pama1250,pama1250,Macleay-New England,FALSE,family,safe,,,,,,0,2,0,
maco1238,jodi1234,sali1297,Maco-Piaroa,FALSE,family,safe,,,,,,0,2,0,
maco1239,jodi1234,maco1238,Maco,FALSE,language,vulnerable,4.5621,-66.5813,wpc,,,0,0,0,VE
macr1262,indo1319,east2714,Balkan Romance,FALSE,family,safe,,,,,,0,4,11,
macr1267,japo1237,ryuk1244,Macro-Yaeyama,FALSE,family,safe,,,,,,0,2,9,
macr1268,sino1245,sino1245,Macro-Tani,FALSE,family,safe,,,,,,8,12,16,
macr1269,indo1319,oriy1254,Macro-Oriya,FALSE,family,safe,,,,,,0,6,7,
macr1270,indo1319,wese1235,Macro-Dutch,FALSE,family,safe,,,,,,3,10,20,
macr1271,indo1319,merc1242,Macro-English,FALSE,family,safe,,,,,,21,34,10,
macr1272,indo1319,gali1263,Macro-Portuguese,FALSE,family,safe,,,,,,7,15,13,
macr1273,indo1319,cent2283,Macro-French,FALSE,family,safe,,,,,,6,14,22,
macr1274,aust1307,sata1238,Macro-Carolinian,FALSE,family,safe,,,,,,1,4,0,
macr1275,sino1245,sino1245,Macro-Bai,FALSE,family,safe,,,,,,3,5,15,
macu1258,nucl1710,west2636,Macuni,FALSE,language,extinct,-17.904785,-39.809418,,,,0,0,0,BR
macu1259,cari1283,pemo1247,Macushi,FALSE,language,definitely endangered,4.31861,-60.2209,mbc,,,0,0,0,BR GY VE
macu1260,tuca1253,sout3006,Macuna,FALSE,language,definitely endangered,-0.14459,-70.0749,myy,,,0,0,0,BR CO
macu1261,kaku1242,cacu1241,Macú-Paraná Cacua,FALSE,dialect,safe,,,,,,0,0,0,
mada1244,indo1319,godw1241,Madahaddi,FALSE,dialect,safe,,,,,,0,0,0,
mada1271,sign1238,norw1261,Madagascar Sign Language,FALSE,language,safe,-19.04,46.87,mzc,,,0,0,0,MG
mada1280,indo1319,bish1244,Madai Gang,FALSE,dialect,safe,,,,,,0,0,0,
mada1281,pama1250,gupa1247,Madarrpa,FALSE,dialect,safe,,,,,,0,0,0,
mada1282,atla1278,ninz1247,Mada (Nigeria),FALSE,language,safe,9.02294,8.34119,mda,,,0,0,0,NG
mada1283,atla1278,bauc1238,Madaka,FALSE,dialect,safe,,,,,,0,0,0,
mada1284,aust1307,newi1242,Madak linkage,FALSE,family,safe,,,,,,0,3,11,
mada1285,aust1307,mada1284,Madak,FALSE,language,vulnerable,-3.34342,151.967,mmx,,,0,0,5,PG
mada1286,timo1261,teiw1235,Madar,FALSE,dialect,safe,,,,,,0,0,0,
mada1293,afro1255,toko1243,Mada (Cameroon),FALSE,language,safe,10.8806,14.1142,mxu,,,0,0,0,CM
mada1297,afro1255,sout3123,Madani,FALSE,dialect,safe,,,,,,0,0,0,
mada1298,nucl1709,nucl1709,Madang,FALSE,family,safe,,,,,,48,107,17,
mada1299,book1242,book1242,Madang (Malaysia),TRUE,language,safe,,,mqd,,,0,0,0,
made1251,indo1319,port1283,Madeira-Azores,FALSE,dialect,safe,,,,,,0,0,0,
made1252,atla1278,mbai1246,Ma (Democratic Republic of Congo),FALSE,language,safe,3.69351,26.9939,msj,,,0,0,0,CD
made1253,aust1307,raja1255,Maden,FALSE,language,vulnerable,-1.05325,130.833,xmx,,,0,0,1,ID
made1254,quec1387,yauy1235,Madean-Viñac,FALSE,dialect,safe,,,,,,0,0,0,
madh1242,indo1319,bhoj1244,Madhesi,FALSE,dialect,safe,,,,,,0,0,0,
madh1243,sino1245,jeru1240,Madhavpur,FALSE,dialect,safe,,,,,,0,0,0,
madh1244,pama1250,west2443,Madhi Madhi,FALSE,dialect,extinct,-34.5,143.5,dmd,,,0,0,0,AU
madi1258,atla1278,mayo1261,Madipia,FALSE,dialect,safe,,,,,,0,0,0,
madi1259,atla1278,mayo1261,Madimadoko,FALSE,dialect,safe,,,,,,0,0,0,
madi1260,cent2225,sout2827,Ma'di,FALSE,language,safe,3.62499,31.8471,mhi,,,0,0,5,SD UG
madi1261,nucl1709,gira1248,Madi (Papua New Guinea),FALSE,language,definitely endangered,-5.63017,146.407,grg,,,0,0,0,PG
madi1262,araw1282,araw1282,Madi-Madiha,FALSE,family,safe,,,,,,1,3,9,
madi1263,araw1282,madi1262,Madiha,FALSE,family,safe,,,,,,0,2,6,
madi1264,aust1307,cent2331,Madiunan,FALSE,dialect,safe,,,,,,0,0,0,
madk1237,drav1251,nort2699,Madka-Kinwat,FALSE,dialect,safe,,,,,,0,0,0,
madn1237,east2374,east2374,Madngele,FALSE,language,critically endangered,-13.9479,130.6,zml,,,0,0,0,AU
mado1239,nucl1709,baru1269,Mado,FALSE,dialect,safe,,,,,,0,0,0,
madr1237,drav1251,tami1289,Madrasi,FALSE,dialect,safe,,,,,,0,0,0,
madr1238,pano1259,pano1257,Madre de Dios Pano,FALSE,family,safe,,,,,,0,2,0,
madu1246,cent2225,moro1284,Ma'du,FALSE,dialect,safe,,,,,,0,0,0,
madu1247,aust1307,mala1536,Maduresic,FALSE,family,safe,,,,,,0,2,6,
madu1248,aust1307,sout3207,Madukayang Kalinga,FALSE,language,safe,17.1794,121.236,kmd,,,0,0,0,PH
mady1238,pama1250,yidi1250,Madyay,FALSE,dialect,safe,,,,,,0,0,0,
maee1241,aust1307,nort3261,Tirax,FALSE,language,definitely endangered,-15.9914,167.288,mme,,,0,0,1,VU
maee1242,nucl1709,enga1252,Mae,FALSE,dialect,safe,,,,,,0,0,0,
